,frame,intersect,hausdorff_distance,angle,ego_vel_x,ego_vel_y,ego_vel_z,ego_accel_x,ego_accel_y,ego_accel_z,ego_ang_vel_x,ego_ang_vel_y,ego_ang_vel_z,adv_vel_x,adv_vel_y,adv_vel_z,adv_accel_x,adv_accel_y,adv_accel_z,adv_ang_vel_x,adv_ang_vel_y,adv_ang_vel_z
159,1527379,False,24.612291835383104,-26.135243533103033,-2.6042134761810303,-0.013523890636861324,-0.0005727100069634616,-0.36102294921875,0.0005288794636726379,0.00890350341796875,0.005121387541294098,-0.03933937847614288,0.003328839549794793,0.1080697774887085,2.4700613021850586,0.024824732914566994,-0.0006870925426483154,0.00095367431640625,-0.004036128520965576,-0.009344430640339851,-0.022984083741903305,-0.36561691761016846
160,1527380,False,24.436893020202596,-26.035718053594533,-2.656660318374634,-0.01357999537140131,0.00021303175890352577,-1.0489368438720703,-0.0011220946907997131,0.01571483537554741,-0.059027452021837234,-0.3564057946205139,-0.00986784789711237,0.107760950922966,2.4702742099761963,0.02438550814986229,-0.0061765313148498535,0.004258155822753906,-0.008784495294094086,-0.024730117991566658,-0.06764009594917297,0.3669036626815796
161,1527381,False,24.257740393312158,-25.938501667855014,-2.755011796951294,-0.01390795037150383,0.000916442833840847,-1.9670295715332031,-0.0065591000020504,0.014068221673369408,-0.09249363839626312,-0.6353911757469177,6.0643356846412644e-05,0.10757730156183243,2.4703831672668457,0.02411484718322754,-0.003672987222671509,0.0021791458129882812,-0.005413219332695007,-0.03333915024995804,-0.07485353201627731,-0.36643439531326294
162,1527382,False,24.07540434489138,-25.84341079241214,-2.807126998901367,-0.014119078405201435,0.0011860370868816972,-1.0423040390014648,-0.004222560673952103,0.005391885060817003,-0.08204759657382965,-0.4477939009666443,-0.0068684788420796394,0.10746509581804276,2.4703776836395264,0.02399565652012825,-0.002244114875793457,-0.00010967254638671875,-0.002383813261985779,-0.035008590668439865,-0.08394495397806168,0.3674810826778412
163,1527383,False,23.89209969548841,-25.747635900109877,-2.8038017749786377,-0.014225529506802559,0.0007489871932193637,0.06650447845458984,-0.002129022032022476,-0.00874099787324667,-0.015991535037755966,-0.06254994124174118,0.006020893808454275,0.10743755847215652,2.4702720642089844,0.023931732401251793,-0.0005507469177246094,-0.0021123886108398438,-0.0012784823775291443,-0.03655094653367996,-0.07759001106023788,-0.3664962947368622
164,1527384,False,23.711117753129262,-25.648815810108783,-2.733363389968872,-0.014061320573091507,-8.10050914878957e-05,1.4087677001953125,0.003284178674221039,-0.01659984514117241,0.05370451882481575,0.4049292206764221,-0.0014240478631109,0.10740981996059418,2.4701428413391113,0.023941373452544212,-0.0005547702312469482,-0.0025844573974609375,0.00019282102584838867,-0.03508830443024635,-0.08214382827281952,0.36790865659713745
165,1527385,False,23.533100191855542,-25.54561346216136,-2.677062511444092,-0.013989601284265518,-0.0008114814409054816,1.1260175704956055,0.0014343857765197754,-0.014609526842832565,0.09012222290039062,0.48251891136169434,0.005638517905026674,0.10742262005805969,2.470033884048462,0.02394881285727024,0.00025600194931030273,-0.0021791458129882812,0.00014878809452056885,-0.03510812669992447,-0.0744226723909378,-0.3665200471878052
166,1527386,False,23.358299568040703,-25.438482925573446,-2.61149001121521,-0.0136853763833642,-0.0010741996811702847,1.3114500045776367,0.006084498018026352,-0.00525436457246542,0.07572329789400101,0.4815649092197418,-0.001972460886463523,0.10741353780031204,2.4700019359588623,0.02398727275431156,-0.00018164515495300293,-0.0006389617919921875,0.000769197940826416,-0.03330723196268082,-0.07927899062633514,0.36780789494514465
167,1527387,False,23.185113579105142,-25.328300935901723,-2.60219144821167,-0.013568516820669174,-0.0008542060386389494,0.18597126007080078,0.002337191253900528,0.004399872850626707,0.03392530605196953,0.1507236212491989,0.00433462206274271,0.10743536055088043,2.4700284004211426,0.02400772087275982,0.00043645501136779785,0.0005292892456054688,0.0004089623689651489,-0.03328844532370567,-0.07205710560083389,-0.366423100233078
168,1527388,False,23.012822785631087,-25.32597445458719,-2.6189863681793213,0.10469862073659897,0.00041501998202875257,-0.33589839935302734,2.365342617034912,0.02538451924920082,-1.7671061754226685,-0.172784224152565,-3.4363648891448975,0.10742979496717453,2.4701099395751953,0.02404371276497841,-0.00011131167411804199,0.0016307830810546875,0.0007198378443717957,-0.03196922689676285,-0.07770420610904694,0.3675595223903656
169,1527389,False,22.838038619913842,-25.317152638135855,-2.7074546813964844,0.039863135665655136,0.0006857680855318904,-1.7693662643432617,-1.2967097759246826,0.005414961837232113,0.71800696849823,-0.539429783821106,-1.282151460647583,0.10745182633399963,2.470182180404663,0.024053240194916725,0.0004406273365020752,0.0014448165893554688,0.0001905485987663269,-0.032298918813467026,-0.07102912664413452,-0.36644405126571655
170,1527390,False,22.659418246686645,-25.25723164100375,-2.77602219581604,0.021649053320288658,0.0006973361596465111,-1.3713502883911133,-0.36428165435791016,0.0002313614822924137,0.4811071753501892,-0.501681387424469,-0.7599940299987793,0.10751520097255707,2.4704394340515137,0.02351881004869938,0.0012674927711486816,0.005145072937011719,-0.010688602924346924,-0.0487152636051178,-0.01533508114516735,0.3753458857536316
171,1527391,False,22.478215397773347,-25.19481152120215,-2.8167128562927246,0.026967840269207954,0.0006400584825314581,-0.8138132095336914,0.10637573897838593,-0.0011455535423010588,0.04477907717227936,-0.30088022351264954,-0.8448958396911621,0.10768464207649231,2.4705679416656494,0.023229122161865234,0.003388822078704834,0.0025701522827148438,-0.005793757736682892,-0.05655461549758911,0.007539514452219009,-0.35664689540863037
172,1527392,False,22.298047362879714,-25.129554238532066,-2.762091875076294,0.027208920568227768,0.000143146506161429,1.0924196243286133,0.004821605980396271,-0.009938240051269531,0.05409805849194527,0.23595960438251495,-0.7853824496269226,0.10775664448738098,2.470552682876587,0.02307887002825737,0.0014400482177734375,-0.00030517578125,-0.0030050426721572876,-0.059538114815950394,0.007500339299440384,0.377432644367218
173,1527393,False,22.120456934364523,-25.056299958820208,-2.7120087146759033,0.02647252194583416,-0.0005500506958924234,1.0016632080078125,-0.014727972447872162,-0.0138639435172081,0.08939678966999054,0.4089401066303253,-0.7020074725151062,0.10779944062232971,2.4704103469848633,0.023014992475509644,0.0008559226989746094,-0.0028467178344726562,-0.0012775510549545288,-0.060761380940675735,0.012795071117579937,-0.35779470205307007
174,1527394,False,21.946194134956887,-24.97462873558523,-2.637669563293457,0.02497185580432415,-0.0009577941964380443,1.4867830276489258,-0.030013322830200195,-0.008154870010912418,0.10569146275520325,0.5268862843513489,-0.6216522455215454,0.1077832505106926,2.470238208770752,0.02300344407558441,-0.00032380223274230957,-0.0034427642822265625,-0.00023096799850463867,-0.06022016704082489,0.006269089411944151,0.3765752613544464
175,1527395,False,21.774384183504896,-24.88579320324155,-2.6048882007598877,0.024744877591729164,-0.0009587859967723489,0.6556272506713867,-0.004539564251899719,-1.9836006686091423e-05,0.05485363304615021,0.3053319454193115,-0.5686555504798889,0.10778473317623138,2.4700958728790283,0.023019619286060333,2.9653310775756836e-05,-0.0028467178344726562,0.0003235042095184326,-0.059679415076971054,0.010062167420983315,-0.35903480648994446
176,1527396,False,21.60375640454831,-24.79216088519048,-2.5994882583618164,0.024258889257907867,-0.0004913139273412526,0.10799884796142578,-0.009719766676425934,0.009349441155791283,0.002750181593000889,0.04455691948533058,-0.5249386429786682,0.10775867849588394,2.4700512886047363,0.02304654009640217,-0.0005210936069488525,-0.0008916854858398438,0.0005384162068367004,-0.05854412913322449,0.0031115913297981024,0.3754251301288605
177,1527397,False,21.431385695485638,-24.69696888229854,-2.6698076725006104,0.02504470758140087,0.0002396202035015449,-1.406388282775879,0.015716366469860077,0.01461868267506361,-0.07580683380365372,-0.4084966778755188,-0.4952518045902252,0.10776405036449432,2.470088005065918,0.023075247183442116,0.0001074373722076416,0.0007343292236328125,0.0005741417407989502,-0.05797483026981354,0.007700740825384855,-0.3597824275493622
178,1527398,False,21.255818370993225,-24.602233577595584,-2.7428736686706543,0.025250613689422607,0.0009446811745874584,-1.461319923400879,0.004118122160434723,0.014101219363510609,-0.10408847033977509,-0.5376386642456055,-0.4661067724227905,0.10774566233158112,2.4701924324035645,0.023103808984160423,-0.00036776065826416016,0.0020885467529296875,0.0005712360143661499,-0.05715078487992287,0.0011542969150468707,0.37433314323425293
179,1527399,False,21.076913485978434,-24.507480068043208,-2.8092422485351562,0.025714604184031487,0.0011647891951724887,-1.327371597290039,0.009279809892177582,0.00440216064453125,-0.0932149887084961,-0.47992902994155884,-0.426285982131958,0.10775771737098694,2.470292568206787,0.023125533014535904,0.00024110078811645508,0.002002716064453125,0.00043448060750961304,-0.0570298470556736,0.006639702245593071,-0.3604934811592102
180,1527400,False,20.89773762285328,-24.409801297915212,-2.7822508811950684,0.02486051805317402,0.0007434177096001804,0.5398273468017578,-0.017081722617149353,-0.00842742994427681,-0.012872708030045033,0.022165730595588684,-0.3858899176120758,0.10773984342813492,2.4703657627105713,0.023142794147133827,-0.0003574788570404053,0.0014638900756835938,0.0003452226519584656,-0.056646570563316345,0.00013690059131477028,0.37357622385025024
181,1527401,False,20.720291231942266,-24.306506447052406,-2.7431793212890625,0.024209773167967796,-5.515098382602446e-05,0.7814311981201172,-0.01301489770412445,-0.01597137376666069,0.05107608065009117,0.28792014718055725,-0.34322869777679443,0.10769885033369064,2.470397710800171,0.02300417795777321,-0.000819861888885498,0.0006389617919921875,-0.002772323787212372,-0.04420822113752365,-0.01262974925339222,-0.3644443154335022
182,1527402,False,20.54609385050986,-24.196645752581755,-2.665922164916992,0.02301405929028988,-0.0007257557008415461,1.5451431274414062,-0.02391427755355835,-0.013412093743681908,0.09072147309780121,0.5248578190803528,-0.30689144134521484,0.1075645312666893,2.470404863357544,0.022849053144454956,-0.0026863813400268555,0.0001430511474609375,-0.0031024962663650513,-0.032652243971824646,-0.03142562508583069,0.36689943075180054
183,1527403,False,20.374915234580055,-24.080264265844747,-2.616344928741455,0.022508671507239342,-0.001036844216287136,0.9915447235107422,-0.010107755661010742,-0.0062217703089118,0.07598203420639038,0.41778549551963806,-0.2747933864593506,0.10750901699066162,2.4703521728515625,0.02276134490966797,-0.0011102855205535889,-0.0010538101196289062,-0.001754164695739746,-0.02772895060479641,-0.029305262491106987,-0.3684128522872925
184,1527404,False,20.206984746878632,-24.07661075384966,-2.573462724685669,0.157949298620224,-0.00015086174244061112,0.8576440811157227,2.708812713623047,0.017719648778438568,-2.1143741607666016,0.24003474414348602,-4.235866546630859,0.10746224224567413,2.470290422439575,0.02271942049264908,-0.0009354948997497559,-0.0012350082397460938,-0.0008384883403778076,-0.026015881448984146,-0.0365966260433197,0.36621129512786865
185,1527405,False,20.040155909635004,-24.22472377944592,-2.6153030395507812,0.2287812978029251,0.0007506561232730746,-0.8368062973022461,1.416640043258667,0.018030356615781784,-1.0014688968658447,-0.26594942808151245,-5.84907865524292,0.10746366530656815,2.4702415466308594,0.02270655520260334,2.8461217880249023e-05,-0.0009775161743164062,-0.0002573058009147644,-0.02600647136569023,-0.02988504432141781,-0.3684270977973938
186,1527406,False,19.87079701877336,-24.370158055803365,-2.693108558654785,0.21507170796394348,0.0007885551312938333,-1.5561103820800781,-0.27419179677963257,0.0007579801604151726,0.5261664986610413,-0.5322682857513428,-5.10259485244751,0.10744836926460266,2.4702305793762207,0.02270982600748539,-0.0003059208393096924,-0.0002193450927734375,6.541609764099121e-05,-0.026440240442752838,-0.035609155893325806,0.3663327991962433
187,1527407,False,19.697125144145293,-24.495667225156115,-2.7906246185302734,0.2154214233160019,0.0006202411605045199,-1.9503211975097656,0.006994307041168213,-0.0033662794157862663,0.528525710105896,-0.6225687265396118,-4.761955738067627,0.10746563971042633,2.4702517986297607,0.022718390449881554,0.00034540891647338867,0.00042438507080078125,0.0001712888479232788,-0.0271519273519516,-0.028571520000696182,-0.3681972324848175
188,1527408,False,19.521395903695037,-24.60434124370323,-2.805001735687256,0.21191851794719696,-0.00016886710363905877,-0.28754234313964844,-0.07005810737609863,-0.01578216627240181,0.5762673020362854,-0.2240731418132782,-4.351484775543213,0.10745695233345032,2.4702930450439453,0.02273019775748253,-0.00017374753952026367,0.0008249282836914062,0.00023614615201950073,-0.02783317305147648,-0.03459835425019264,0.3663753271102905
189,1527409,False,19.346364815714374,-24.691684061089404,-2.7728490829467773,0.20979908108711243,-0.00258915894664824,0.6430530548095703,-0.042388737201690674,-0.048405833542346954,0.40642380714416504,0.1257951557636261,-3.994046926498413,0.1074756607413292,2.470332622528076,0.02274242416024208,0.00037416815757751465,0.0007915496826171875,0.00024452805519104004,-0.028364410623908043,-0.027479227632284164,-0.3680689036846161
190,1527410,False,19.174338490432582,-24.753419583058044,-2.7004082202911377,0.2011173516511917,-0.0029697513673454523,1.448817253112793,-0.1736345887184143,-0.007611848413944244,0.47893571853637695,0.45286238193511963,-3.5346405506134033,0.10746496170759201,2.4703524112701416,0.022752990946173668,-0.00021398067474365234,0.00039577484130859375,0.00021133571863174438,-0.028822196647524834,-0.03388160839676857,0.36647462844848633
191,1527411,False,19.00555353769696,-24.791551973932,-2.638640880584717,0.19678089022636414,-0.006798372138291597,1.235346794128418,-0.08672922849655151,-0.07657241821289062,0.3669068217277527,0.34756481647491455,-3.222554922103882,0.10747678577899933,2.4703657627105713,0.02266768366098404,0.0002364814281463623,0.00026702880859375,-0.001706145703792572,-0.019718363881111145,-0.014668155461549759,-0.36849480867385864
192,1527412,False,18.840012730856504,-24.807325994786698,-2.5800578594207764,0.19006383419036865,-0.0080827996134758,1.1716604232788086,-0.13434112071990967,-0.025688549503684044,0.2654266953468323,0.20738394558429718,-2.8716135025024414,0.1075248196721077,2.4703874588012695,0.022486886009573936,0.0009606778621673584,0.00043392181396484375,-0.003615953028202057,-0.0049657998606562614,-0.006109827198088169,0.36483025550842285
193,1527413,False,18.675476727106215,-24.808267724519556,-2.5926835536956787,0.19101400673389435,-0.012200040742754936,-0.2525138854980469,0.019003450870513916,-0.08234482258558273,0.1329815834760666,-0.36172038316726685,-2.6881580352783203,0.10753442347049713,2.4705803394317627,0.021478014066815376,0.0001920759677886963,0.0038576126098632812,-0.020177438855171204,-0.039052706211805344,-0.11587191373109818,-0.3754414916038513
194,1527414,False,18.509651773606887,-24.798976541205672,-2.6414318084716797,0.19217349588871002,-0.012221727520227432,-0.9749650955200195,0.023189783096313477,-0.00043373554944992065,0.1086200550198555,-0.7166408896446228,-2.495941162109375,0.1070631667971611,2.4724795818328857,0.016704043373465538,-0.009425133466720581,0.03798484802246094,-0.09547941386699677,-0.19912460446357727,-0.06732670962810516,0.3593468964099884
195,1527415,False,18.340171310787273,-24.785376994796078,-2.7427890300750732,0.19840601086616516,-0.018720196560025215,-2.027144432067871,0.12465029954910278,-0.12996938824653625,-0.07299241423606873,-1.247650384902954,-2.3743364810943604,0.10731847584247589,2.473799705505371,0.0133396340534091,0.005106180906295776,0.02640247344970703,-0.06728819012641907,-0.29321548342704773,-0.015455580316483974,-0.3674607276916504
196,1527416,False,18.16730155366491,-24.765848746705228,-2.8009352684020996,0.20050786435604095,-0.01391183864325285,-1.1629247665405273,0.04203706979751587,0.09616716206073761,-0.0016998832579702139,-0.9311660528182983,-2.198732852935791,0.1075197085738182,2.473945140838623,0.011568679474294186,0.0040246546268463135,0.0029087066650390625,-0.03541909158229828,-0.33238184452056885,0.017337512224912643,0.3696024417877197
197,1527417,False,17.99321097494172,-24.73781164862368,-2.805030345916748,0.19895215332508087,-0.017493676394224167,-0.08190155029296875,-0.03111422061920166,-0.07163675129413605,-0.14960600435733795,-0.6210610866546631,-2.0045487880706787,0.10762106627225876,2.473071336746216,0.010820712894201279,0.002027153968811035,-0.01747608184814453,-0.014959331601858139,-0.34462428092956543,0.015266668982803822,-0.3699686527252197
198,1527418,False,17.821416078224654,-24.694701463792253,-2.7366838455200195,0.191497802734375,-0.020806288346648216,1.3669300079345703,-0.14908701181411743,-0.06625223904848099,0.4531130790710449,-0.2320837825536728,-1.7716444730758667,0.1076001450419426,2.4717302322387695,0.010672683827579021,-0.0004184246063232422,-0.02682209014892578,-0.0029605813324451447,-0.34220460057258606,0.025098543614149094,0.37244442105293274
199,1527419,False,17.652601994758253,-24.635739294082065,-2.6825039386749268,0.1878148764371872,-0.020079053938388824,1.0835981369018555,-0.0736585259437561,0.014544688165187836,0.4060898423194885,-0.06778507679700851,-1.5938618183135986,0.10758350044488907,2.470550537109375,0.010840091854333878,-0.00033289194107055664,-0.023593902587890625,0.003348160535097122,-0.33509087562561035,0.016240717843174934,-0.3714754581451416
200,1527420,False,17.488210251057478,-24.68297900498126,-2.5939321517944336,0.3181403875350952,-0.01998456008732319,1.7714357376098633,2.6065101623535156,0.0018898770213127136,-1.9092144966125488,0.07209806889295578,-5.437159061431885,0.10754386335611343,2.4699878692626953,0.011141509748995304,-0.0007927417755126953,-0.01125335693359375,0.006028357893228531,-0.32555150985717773,0.021919459104537964,0.37184613943099976
201,1527421,False,17.328544853116636,-24.954389138196223,-2.543569803237915,0.46687427163124084,-0.018716705963015556,1.007246971130371,2.974677562713623,0.02535708248615265,-1.535581111907959,-0.21518242359161377,-9.369081497192383,0.10756340622901917,2.470149278640747,0.011465711519122124,0.000390857458114624,0.0032281875610351562,0.006484035402536392,-0.31780368089675903,0.013883031904697418,-0.37016651034355164
202,1527422,False,17.170198579275556,-25.26417895743893,-2.5676722526550293,0.46335142850875854,-0.020124897360801697,-0.48204898834228516,-0.070456862449646,-0.02816382795572281,0.691937267780304,-0.7758603692054749,-8.597488403320312,0.10757055878639221,2.4708385467529297,0.01175981480628252,0.0001430511474609375,0.013785362243652344,0.0058820657432079315,-0.3112044334411621,0.018450483679771423,0.370022177696228
203,1527423,False,17.008854235916587,-25.541503622049337,-2.664250135421753,0.466202050447464,-0.02193111926317215,-1.9315576553344727,0.05701243877410889,-0.03612443804740906,0.7835733294487,-1.237943172454834,-7.967098712921143,0.10761788487434387,2.4716696739196777,0.011995506472885609,0.0009465217590332031,0.016622543334960938,0.004713833332061768,-0.3075602352619171,0.012534525245428085,-0.36896684765815735
204,1527424,False,16.843599262831237,-25.79757527145121,-2.747621774673462,0.4709705114364624,-0.020498355850577354,-1.6674327850341797,0.09536921977996826,0.028655268251895905,0.6479971408843994,-1.214945673942566,-7.442265033721924,0.10762494802474976,2.4722843170166016,0.012174615636467934,0.00014126300811767578,0.012292861938476562,0.0035821832716464996,-0.305110901594162,0.016276970505714417,0.3696116507053375
205,1527425,False,16.675416029239233,-26.033763700999103,-2.793614149093628,0.4795600473880768,-0.018953852355480194,-0.9198474884033203,0.1717907190322876,0.030890069901943207,0.4840148091316223,-0.8932638168334961,-7.0313568115234375,0.10764554888010025,2.4724693298339844,0.012295322492718697,0.0004120171070098877,0.00370025634765625,0.002414137125015259,-0.3045440912246704,0.012269285507500172,-0.3695136308670044
206,1527426,False,16.508215433022958,-26.234693298927233,-2.737612009048462,0.4656992256641388,-0.013796948827803135,1.1200428009033203,-0.27721643447875977,0.10313807427883148,0.0441058911383152,-0.12137152254581451,-6.231575965881348,0.10807536542415619,2.471825122833252,0.013379363343119621,0.008596330881118774,-0.012884140014648438,0.021680817008018494,-0.2626485824584961,0.12703260779380798,0.3723459839820862
207,1527427,False,16.343821703862044,-26.398864967990377,-2.683366298675537,0.4576467275619507,-0.006169872358441353,1.084914207458496,-0.1610499620437622,0.15254153311252594,0.22694502770900726,0.3291364312171936,-5.70575475692749,0.10865865647792816,2.4709830284118652,0.014296178705990314,0.011665821075439453,-0.016841888427734375,0.018336307257413864,-0.2334771454334259,0.18694961071014404,-0.36910825967788696
208,1527428,False,16.183028758634507,-26.52635642051201,-2.60274338722229,0.4389726519584656,-0.001745195360854268,1.6124582290649414,-0.37348151206970215,0.08849354088306427,0.40425464510917664,0.5543415546417236,-5.039804935455322,0.10896605253219604,2.4703927040100098,0.01475196797400713,0.006147921085357666,-0.011806488037109375,0.009115785360336304,-0.2220170944929123,0.20254893600940704,0.371786504983902
209,1527429,False,16.025087049948603,-26.622603752214715,-2.5596117973327637,0.4325617849826813,0.0006506061181426048,0.8626317977905273,-0.12821733951568604,0.04791602864861488,0.1703386753797531,0.4285627007484436,-4.643209934234619,0.10912618041038513,2.470263719558716,0.014998340047895908,0.0032025575637817383,-0.0025796890258789062,0.004927441477775574,-0.2169010490179062,0.20762185752391815,-0.3691837191581726
210,1527430,False,15.868833838599942,-26.693336782594745,-2.5461771488189697,0.4256560802459717,0.0018089961959049106,0.2686929702758789,-0.1381140947341919,0.023167802020907402,0.12643881142139435,0.14730051159858704,-4.201014518737793,0.10917039960622787,2.470534086227417,0.015032319352030754,0.0008843839168548584,0.0054073333740234375,0.0006795860826969147,-0.21696393191814423,0.20198096334934235,0.36978641152381897
211,1527431,False,15.711037045549297,-26.74998486486754,-2.6165568828582764,0.4371773302555084,0.002260227221995592,-1.4075946807861328,0.23042500019073486,0.009024620056152344,-0.17502401769161224,-0.3163987994194031,-4.009383678436279,0.10920736938714981,2.4710373878479004,0.015034370124340057,0.0007393956184387207,0.010066032409667969,4.1015446186065674e-05,-0.2177649438381195,0.20184077322483063,-0.36864593625068665
212,1527432,False,15.549767899045435,-26.798343852340246,-2.7020556926727295,0.44691964983940125,0.001959895947948098,-1.7099761962890625,0.19484639167785645,-0.006006625480949879,-0.20351581275463104,-0.5136432647705078,-3.7481963634490967,0.10919784009456635,2.4714953899383545,0.01494140550494194,-0.00019058585166931152,0.009160041809082031,-0.0018592923879623413,-0.22029143571853638,0.19443370401859283,0.36909785866737366
213,1527433,False,15.384463125367338,-26.839946092189344,-2.7860891819000244,0.45943009853363037,0.0009587192325852811,-1.6806697845458984,0.2502089738845825,-0.020023532211780548,-0.12355569005012512,-0.46404463052749634,-3.5528273582458496,0.10920359194278717,2.4717607498168945,0.01489549595862627,0.0001150369644165039,0.005307197570800781,-0.0009181909263134003,-0.22221195697784424,0.19608744978904724,-0.3687696158885956
214,1527434,False,15.218307177475017,-26.866302800160184,-2.7680816650390625,0.45207417011260986,-0.0015518378932029009,0.3601503372192383,-0.14711856842041016,-0.050211142748594284,0.09606316685676575,0.13868360221385956,-3.1812591552734375,0.10917133092880249,2.471726417541504,0.014797505922615528,-0.0006452202796936035,-0.0006866455078125,-0.0019598007202148438,-0.2244371473789215,0.18904243409633636,0.3696926236152649
215,1527435,False,15.053839333410195,-26.87191379890426,-2.725250482559204,0.44430050253868103,-0.004232883453369141,0.856623649597168,-0.15547335147857666,-0.05362091213464737,0.29636889696121216,0.5489271283149719,-2.8992104530334473,0.10902976989746094,2.4716436862945557,0.014040126465260983,-0.0028312206268310547,-0.0016546249389648438,-0.015147589147090912,-0.16379666328430176,0.10045134276151657,-0.37517309188842773
216,1527436,False,14.892635204269578,-26.854532685229785,-2.651230812072754,0.4291790723800659,-0.00762596121057868,1.480393409729004,-0.30242860317230225,-0.06786155700683594,0.3543429970741272,0.9120509028434753,-2.551912307739258,0.10877232253551483,2.471348762512207,0.013059892691671848,-0.005148947238922119,-0.005898475646972656,-0.019604675471782684,0.04901996627449989,0.013482477515935898,0.34890657663345337
217,1527437,False,14.73584861852518,-26.940467726239145,-2.559460163116455,0.5582898855209351,-0.00738946907222271,1.8354129791259766,2.582216262817383,0.004729842767119408,-1.8632787466049194,1.170587420463562,-6.496240615844727,0.10847768187522888,2.47101092338562,0.012616824358701706,-0.005892813205718994,-0.006756782531738281,-0.008861366659402847,0.14258745312690735,-0.01224640291184187,-0.3932547867298126
218,1527438,False,14.585547021738606,-27.26658524001181,-2.4546878337860107,0.7232831120491028,-0.008453473448753357,2.0954465866088867,3.2998645305633545,-0.021280087530612946,-2.4518373012542725,1.2747000455856323,-11.205522537231445,0.10829732567071915,2.470824718475342,0.012405319139361382,-0.003607124090194702,-0.0037240982055664062,-0.004230104386806488,0.17960429191589355,-0.030101781710982323,0.3457149565219879
219,1527439,False,14.437767778658342,-27.697174490466622,-2.480370044708252,0.7644877433776855,-0.007306260988116264,-0.5136442184448242,0.8240926265716553,0.022944249212741852,0.0843869298696518,0.2801504135131836,-11.419665336608887,0.10825641453266144,2.4709036350250244,0.012343721464276314,-0.0008182227611541748,0.0015783309936523438,-0.001231953501701355,0.18604160845279694,-0.020936116576194763,-0.3906269371509552
220,1527440,False,14.287670493604054,-28.092865377661646,-2.5638978481292725,0.7584999799728394,-0.00898818951100111,-1.6705560684204102,-0.11975526809692383,-0.033638570457696915,1.1661242246627808,-0.17030535638332367,-10.252049446105957,0.1082499772310257,2.4711532592773438,0.012360572814941406,-0.00012874603271484375,0.004992485046386719,0.00033702701330184937,0.18165729939937592,-0.02556774392724037,0.3477886915206909
221,1527441,False,14.132827320837004,-28.46517328526817,-2.6783370971679688,0.7878491878509521,-0.008521298877894878,-2.288784980773926,0.5869841575622559,0.009337812662124634,0.7953104972839355,-0.3706137537956238,-9.884254455566406,0.10829350352287292,2.47147798538208,0.01241503655910492,0.0008705258369445801,0.0064945220947265625,0.0010892748832702637,0.17111068964004517,-0.01391560584306717,-0.38754817843437195
222,1527442,False,13.974784670358448,-28.813264498188186,-2.7261438369750977,0.7930119633674622,-0.01037548016756773,-0.9561347961425781,0.1032555103302002,-0.03708362579345703,0.8485224843025208,0.0471118725836277,-9.131443977355957,0.10831240564584732,2.4717013835906982,0.012478332035243511,0.00037804245948791504,0.004467964172363281,0.0012659095227718353,0.1621810793876648,-0.01793856918811798,0.3501836061477661
223,1527443,False,13.816454238904651,-29.124520812446235,-2.704075813293457,0.787269115447998,-0.010014676488935947,0.4413604736328125,-0.11485695838928223,0.007216073572635651,0.7039580941200256,0.5169009566307068,-8.427572250366211,0.10835068672895432,2.471782922744751,0.012538909912109375,0.0007656216621398926,0.0016307830810546875,0.001211557537317276,0.1528233289718628,-0.008406976237893105,-0.38561078906059265
224,1527444,False,13.661082462218271,-29.38485322197597,-2.629180431365967,0.758315920829773,-0.010403442196547985,1.4979076385498047,-0.579063892364502,-0.007775314152240753,0.9378112554550171,0.8886427879333496,-7.420440196990967,0.10834980010986328,2.4716830253601074,0.012588176876306534,-1.773238182067871e-05,-0.0019979476928710938,0.0009853392839431763,0.14726905524730682,-0.01316683180630207,0.35269895195961
225,1527445,False,13.508847904568771,-29.599102672573544,-2.571890115737915,0.7436451315879822,-0.011730308644473553,1.1458063125610352,-0.29341578483581543,-0.026537328958511353,0.6255287528038025,1.0360283851623535,-6.826305866241455,0.10836924612522125,2.4715077877044678,0.012623701244592667,0.00038892030715942383,-0.0035047531127929688,0.0007104873657226562,0.14170436561107635,-0.0053294990211725235,-0.3840561807155609
226,1527446,False,13.359823993189362,-29.770074754376992,-2.5089378356933594,0.7200972437858582,-0.011545372195541859,1.2590456008911133,-0.47095775604248047,0.0036987289786338806,0.5591639876365662,0.9882627725601196,-6.043834209442139,0.10835873335599899,2.4713079929351807,0.012649212032556534,-0.00021025538444519043,-0.0039958953857421875,0.0005102157592773438,0.1396198719739914,-0.01059954147785902,0.35469773411750793
227,1527447,False,13.212454197820598,-29.907983749018207,-2.497694969177246,0.7180677056312561,-0.008736543357372284,0.22485733032226562,-0.040590763092041016,0.056176576763391495,0.04922008886933327,0.5752131938934326,-5.620363235473633,0.10837511718273163,2.471201181411743,0.012665948830544949,0.00032767653465270996,-0.00213623046875,0.0003347359597682953,0.13685019314289093,-0.0041845678351819515,-0.38237708806991577
228,1527448,False,13.065099394553359,-30.02095344964736,-2.5211293697357178,0.7198200821876526,-0.006153459195047617,-0.4686880111694336,0.03504753112792969,0.05166168510913849,-0.1920936405658722,0.18236495554447174,-5.139508247375488,0.10863006114959717,2.471038818359375,0.013232307508587837,0.005098879337310791,-0.0032472610473632812,0.011327173560857773,0.09201588481664658,0.05194913223385811,0.368444561958313
